year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2016,3,11,23,47,4.2,1016.6,0,SW,1.9
2016,3,12,0,50,4,1016.3,0,SW,2.8
2016,3,12,1,57,3.7,1016,0,SSW,2.2
2016,3,12,2,65,0,1015.8,0,E,0.6
2016,3,12,3,69,2,1015.3,0,SSW,1.7
2016,3,12,4,74,1.5,1014.6,0,S,1.3
2016,3,12,5,79,-0.2,1014.4,0,S,1
2016,3,12,6,80,-1.9,1014.1,0,E,1.1
2016,3,12,7,109,-1.7,1014.1,0,ESE,1.4
2016,3,12,8,113,0.2,1014.6,0,SSE,1.6
2016,3,12,9,123,1.9,1015.1,0,SE,1.4
2016,3,12,10,123,3.1,1015,0,SSW,1
2016,3,12,11,134,4.6,1014.5,0,NNE,0.9
2016,3,12,12,138,6.2,1013.6,0,ESE,1.7
2016,3,12,13,124,7.4,1012.2,0,NNW,1.1
2016,3,12,14,127,8.4,1011.3,0,ESE,1.9
2016,3,12,15,119,8.3,1011,0,ESE,1.5
2016,3,12,16,112,8.3,1011.2,0,SE,1.4
2016,3,12,17,120,8.7,1011.3,0,ESE,0.9
2016,3,12,18,121,7.9,1011.5,0,SSE,1.1
2016,3,12,19,125,5,1012.4,0,NE,1
2016,3,12,20,128,3.6,1013.5,0,ESE,0.3
2016,3,12,21,158,2.3,1014.8,0,NNE,1.1
2016,3,12,22,176,1.7,1015.6,0,E,0.4
2016,3,12,23,178,1.4,1016,0,SW,0.9
2016,3,13,0,163,-0.2,1016.7,0,ESE,0.8
2016,3,13,1,88,6.2,1017.4,0,NW,2.7
2016,3,13,2,29,5.9,1018.3,0,NW,2.4
2016,3,13,3,15,5.2,1018.5,0,NW,3.3
2016,3,13,4,14,4.8,1019.2,0,WNW,3.7
2016,3,13,5,13,4.1,1019.8,0,WNW,4.5
2016,3,13,6,12,3.4,1020.6,0,NNW,2.1
2016,3,13,7,12,3.3,1021.1,0,NW,2.9
2016,3,13,8,15,3.9,1022.1,0,NW,3.5
2016,3,13,9,15,5.3,1022.6,0,NNW,3.9
2016,3,13,10,12,6.5,1022.9,0,NNW,3
2016,3,13,11,14,7.7,1022.7,0,WNW,3.9
2016,3,13,12,14,9.1,1022,0,WNW,3.3
2016,3,13,13,12,9.9,1021,0,N,3.4
2016,3,13,14,19,10.7,1020,0,WNW,5.4
2016,3,13,15,12,11.6,1019,0,WNW,5.1
2016,3,13,16,14,11.9,1018.5,0,NW,4.6
2016,3,13,17,14,12.1,1018.2,0,WNW,4
2016,3,13,18,14,11.3,1018.4,0,NW,1.9
2016,3,13,19,14,9.6,1019,0,WSW,2.2
2016,3,13,20,25,9.3,1019.7,0,WSW,1.8
2016,3,13,21,28,8.9,1019.9,0,WSW,2.8
2016,3,13,22,42,8.4,1019.9,0,WSW,4.6
2016,3,13,23,56,8,1019.9,0,WSW,4.2
2016,3,14,0,62,6.8,1020.1,0,SSW,2.3
2016,3,14,1,74,6.5,1020.3,0,WSW,2
2016,3,14,2,75,5.7,1020.3,0,W,2.1
2016,3,14,3,81,2.1,1020.1,0,WNW,0.7
2016,3,14,4,98,0.9,1020.2,0,NE,1.6
2016,3,14,5,103,-0.8,1020.5,0,NE,1.3
2016,3,14,6,97,-1.1,1020.6,0,NE,1.2
2016,3,14,7,88,-1.4,1021,0,NE,1.2
2016,3,14,8,88,0.8,1021.4,0,ENE,1.1
2016,3,14,9,,3.8,1021.7,0,E,1.3
2016,3,14,10,,6,1021.3,0,ESE,1.6
2016,3,14,11,122,8.7,1020.6,0,SE,0.9
2016,3,14,12,127,11.4,1019.6,0,NE,1
2016,3,14,13,106,13.6,1018.2,0,S,1.8
2016,3,14,14,86,14.7,1016.9,0,SW,2.9
2016,3,14,15,63,15.7,1015.9,0,SW,3.1
2016,3,14,16,,16.3,1014.9,0,SW,2.8
2016,3,14,17,41,15.1,1014.7,0,SSW,2.3
2016,3,14,18,40,14.3,1014.6,0,SW,2.6
2016,3,14,19,50,12.7,1014.8,0,SSE,0.7
2016,3,14,20,56,13,1015.2,0,SSW,1.7
2016,3,14,21,51,13.3,1015.6,0,SW,3.7
2016,3,14,22,63,12.7,1015.9,0,WSW,2.8
2016,3,14,23,80,12.3,1015.6,0,WSW,2.8
2016,3,15,0,95,11.8,1015.3,0,SW,4.7
2016,3,15,1,112,11.4,1015,0,WSW,3.1
2016,3,15,2,125,10.7,1014.8,0,WSW,2.5
2016,3,15,3,133,10.2,1014.5,0,SSW,2.8
2016,3,15,4,138,9.2,1014.1,0,WSW,1.4
2016,3,15,5,136,6.8,1014,0,E,0.8
2016,3,15,6,124,7.3,1014.1,0,SSE,1.1
2016,3,15,7,108,6.3,1014.3,0,SE,1
2016,3,15,8,129,7.2,1014.6,0,S,1.3
2016,3,15,9,138,8.3,1014.8,0,SW,1.6
2016,3,15,10,132,9.2,1014.8,0,S,1.5
2016,3,15,11,,9.2,1014.5,0,SSW,2.3
2016,3,15,12,144,10.1,1014,0,S,1.7
2016,3,15,13,,10.6,1013.1,0,S,1.6
2016,3,15,14,,11.2,1012.2,0,SW,2.9
2016,3,15,15,161,12,1011.5,0,WSW,3.3
2016,3,15,16,173,12.6,1011,0,WSW,2.6
2016,3,15,17,178,12.6,1010.8,0,WSW,1.7
2016,3,15,18,175,11.6,1010.8,0,SSW,0.9
2016,3,15,19,181,10.6,1011.2,0,SSE,1
2016,3,15,20,185,8.2,1011.9,0,WSW,0.7
2016,3,15,21,190,6.7,1011.9,0,SE,0.7
2016,3,15,22,,5.5,1012.2,0,NE,0.4
2016,3,15,23,196,5.1,1012.3,0,S,0.3
2016,3,16,0,221,7.4,1012.3,0,WSW,1.6
2016,3,16,1,252,8.4,1012.4,0,WSW,2.1
2016,3,16,2,247,5.9,1012.4,0,SE,0.9
2016,3,16,3,244,3.8,1012.2,0,ENE,0.8
2016,3,16,4,230,2.8,1012.2,0,NE,1.2
2016,3,16,5,220,1.4,1012.5,0,ESE,1.2
2016,3,16,6,228,1.3,1013.2,0,E,0.4
2016,3,16,7,218,1.3,1013.6,0,E,1
2016,3,16,8,218,4,1014.3,0,NE,1
2016,3,16,9,,6,1014.5,0,ENE,1.4
2016,3,16,10,225,8.3,1014.2,0,NNE,1.5
2016,3,16,11,236,10.6,1013.5,0,N,0.9
2016,3,16,12,244,12.5,1012.8,0,SSE,1.2
2016,3,16,13,269,14.2,1011.8,0,SSW,2.2
2016,3,16,14,298,15.2,1010.8,0,SW,2.1
2016,3,16,15,287,16.3,1010.3,0,SW,2.3
2016,3,16,16,256,16.2,1010.2,0,SSW,2.8
2016,3,16,17,290,15.9,1010.2,0,SSW,2.1
2016,3,16,18,270,15.4,1010.3,0,S,1.8
2016,3,16,19,274,14.5,1010.4,0,S,1.1
2016,3,16,20,307,12.4,1010.7,0,SSE,0.6
2016,3,16,21,333,9.7,1011,0,ESE,0.9
2016,3,16,22,323,9.5,1011.1,0,SSE,1.4
2016,3,16,23,305,12,1011.4,0,S,1.2
2016,3,17,0,301,11.3,1011.3,0,S,1.7
2016,3,17,1,272,10.8,1010.9,0,SE,1.3
2016,3,17,2,251,7.6,1010.3,0,E,1.1
2016,3,17,3,246,6.7,1009.8,0,ENE,1.2
2016,3,17,4,265,5.8,1009.2,0,E,0.8
2016,3,17,5,278,6.4,1009.1,0,SSE,1.4
2016,3,17,6,262,4.3,1009.2,0,ENE,0.9
2016,3,17,7,257,3.6,1009.6,0,NE,1.1
2016,3,17,8,264,5.8,1009.8,0,ENE,0.9
2016,3,17,9,270,8.4,1010,0,ENE,1
2016,3,17,10,281,10.2,1009.8,0,ESE,1.2
2016,3,17,11,304,12.2,1009.1,0,ENE,0.8
2016,3,17,12,320,13.7,1008.5,0,SSE,1.4
2016,3,17,13,325,14.7,1007.6,0,ESE,1.9
2016,3,17,14,341,16.1,1006.1,0,SSW,2.3
2016,3,17,15,320,16.8,1005.4,0,SSW,1.8
2016,3,17,16,297,17,1004.7,0,SSW,1.9
2016,3,17,17,284,16.8,1004.4,0,SSW,1.5
2016,3,17,18,295,16,1004.5,0,S,0.6
2016,3,17,19,313,13.1,1005.1,0,W,0.4
2016,3,17,20,312,11.4,1005.5,0,E,0.6
2016,3,17,21,314,10.2,1005.7,0,ENE,0.4
2016,3,17,22,326,9.1,1005.6,0,E,0.8
2016,3,17,23,355,8.5,1005.8,0,SW,0.1
2016,3,18,0,404,7.5,1006.1,0,ENE,0.4
2016,3,18,1,406,7.3,1006.1,0,E,1.2
2016,3,18,2,412,6.7,1005.8,0,E,0.5
2016,3,18,3,386,6.6,1005.8,0,E,1.5
2016,3,18,4,380,5.7,1005.7,0,SE,0.7
2016,3,18,5,374,4.6,1005.9,0,ESE,0.9
2016,3,18,6,367,5.4,1006.6,0,ENE,0.7
2016,3,18,7,366,7.7,1007,0,N,1.1
2016,3,18,8,356,9.4,1007.6,0,N,1.9
2016,3,18,9,339,11.9,1008.2,0,ENE,1.2
2016,3,18,10,326,14.6,1008.6,0,NE,1.5
2016,3,18,11,266,17.6,1008.5,0,NNE,2.4
2016,3,18,12,148,19.2,1008.4,0,ENE,2.8
2016,3,18,13,147,20.3,1007.7,0,ENE,2.5
2016,3,18,14,92,21,1007,0,ENE,3.2
2016,3,18,15,82,21.6,1006.9,0,ENE,2.6
2016,3,18,16,57,21.2,1007.1,0,E,3.5
2016,3,18,17,56,20.6,1007.2,0,ENE,2.4
2016,3,18,18,45,19.4,1007.8,0,ENE,1.2
2016,3,18,19,41,16.8,1009,0,ENE,1.4
2016,3,18,20,27,16.2,1010,0,NE,1.9
2016,3,18,21,17,15.6,1011,0,ENE,2.1
2016,3,18,22,11,15.4,1011.9,0,ENE,3.3
2016,3,18,23,9,14.2,1012.6,0,ENE,2.5
2016,3,19,0,9,12.8,1013.8,0,ENE,1.9
2016,3,19,1,20,11.5,1014.9,0,ENE,1.5
2016,3,19,2,186,9.7,1015.5,0,ENE,1.2
2016,3,19,3,201,8.3,1015.9,0,ENE,0.4
2016,3,19,4,185,9.5,1016.5,0,ESE,1.8
2016,3,19,5,118,9.6,1017.1,0,SSE,1.5
2016,3,19,6,76,8.9,1018,0,S,2
2016,3,19,7,72,8.2,1019,0,SSE,1.2
2016,3,19,8,67,8.9,1019.7,0,S,1.6
2016,3,19,9,52,10.4,1020.3,0,SSE,1.9
2016,3,19,10,48,11.4,1020.3,0,WSW,1.7
2016,3,19,11,57,12.4,1020,0,S,2
2016,3,19,12,61,12.9,1019.3,0,SSW,2.5
2016,3,19,13,47,13.3,1018.4,0,SSE,2.4
2016,3,19,14,42,14.5,1017.6,0,SSE,2.1
2016,3,19,15,39,14.4,1016.9,0,S,2.5
2016,3,19,16,43,14.2,1016.8,0,SSW,2.7
2016,3,19,17,46,14,1016.8,0,S,2.6
2016,3,19,18,49,13.6,1017.1,0,SSE,0.9
2016,3,19,19,54,12.9,1018,0,SSE,2.2
2016,3,19,20,65,11.4,1018.8,0,SSW,3.1
2016,3,19,21,65,10.2,1019.7,0,SSW,2.3
2016,3,19,22,61,9.8,1020.2,0,SW,2.2
2016,3,19,23,36,9.2,1020.6,0,SW,1.8
2016,3,20,0,40,8.6,1020.8,0,NW,0.7
2016,3,20,1,39,6.9,1021.1,0,ESE,1.3
2016,3,20,2,43,7.1,1021.1,0,SE,1.5
2016,3,20,3,50,5.5,1021.5,0,E,1
2016,3,20,4,54,4.8,1022,0,E,1.1
2016,3,20,5,66,4,1022.5,0,ENE,0.6
2016,3,20,6,79,3.7,1022.8,0,NE,1.4
2016,3,20,7,79,3,1023.1,0,SW,0.2
2016,3,20,8,80,6.5,1023.6,0,ENE,1.3
2016,3,20,9,86,9,1024,0,ENE,1.4
2016,3,20,10,87,11.5,1024,0,SW,0.9
2016,3,20,11,93,13.9,1023.3,0,NNE,1.4
2016,3,20,12,76,15.8,1022.5,0,NE,1.3
2016,3,20,13,61,17,1021.5,0,NE,1.7
2016,3,20,14,46,17.7,1020.5,0,ESE,1.7
2016,3,20,15,32,18,1019.9,0,S,1.7
2016,3,20,16,35,18.4,1019.3,0,SSW,2.6
2016,3,20,17,40,18.3,1019,0,SSW,2
2016,3,20,18,50,17.1,1019.3,0,SSW,2.5
2016,3,20,19,57,15.8,1019.9,0,SSW,1.4
2016,3,20,20,70,15.1,1020.4,0,SSW,1.6
2016,3,20,21,82,14.4,1020.9,0,SW,2.7
2016,3,20,22,91,13.7,1021.2,0,SW,2.3
2016,3,20,23,102,12.2,1021.1,0,SW,1.1
2016,3,21,0,123,10.2,1020.8,0,W,0.6
2016,3,21,1,126,8.3,1020.5,0,WSW,0.3
2016,3,21,2,122,6.5,1020.3,0,E,0.8
2016,3,21,3,141,5.3,1020,0,E,0.9
2016,3,21,4,124,4.7,1019.7,0,NE,0.6
2016,3,21,5,133,3.6,1019.8,0,E,0.8
2016,3,21,6,146,2.6,1020.3,0,ENE,1.2
2016,3,21,7,146,3.2,1020.9,0,NE,1.1
2016,3,21,8,129,7.6,1021,0,ENE,0.9
2016,3,21,9,104,10,1021.1,0,NE,1
2016,3,21,10,110,12.9,1020.7,0,NNE,0.8
2016,3,21,11,117,14.4,1019.7,0,SSW,1.6
2016,3,21,12,151,16.8,1018.5,0,SW,2.8
2016,3,21,13,144,17.9,1017.5,0,SW,3.1
2016,3,21,14,114,18.4,1016.4,0,SW,3.4
2016,3,21,15,113,18.3,1015.5,0,SW,3.8
2016,3,21,16,113,18.6,1014.8,0,SSW,4.1
2016,3,21,17,129,18.4,1014.2,0,SW,3.3
2016,3,21,18,127,17.7,1014.4,0,SW,3.1
2016,3,21,19,127,16.8,1014.7,0,SSW,1.1
2016,3,21,20,135,15.5,1014.8,0,SSW,0.9
2016,3,21,21,138,13.1,1014.8,0,SSE,0.5
2016,3,21,22,148,12.8,1014.8,0,E,0.3
2016,3,21,23,158,12.4,1014.5,0,E,1.1
2016,3,22,0,179,12.2,1014.1,0,ESE,1
2016,3,22,1,169,12.1,1014.3,0,E,0.9
2016,3,22,2,186,11,1014.2,0,E,0.8
2016,3,22,3,202,10.8,1014.3,0,ENE,1.2
2016,3,22,4,207,10.9,1014.8,0,NE,0.9
2016,3,22,5,186,11,1015.4,0,NE,1.6
2016,3,22,6,175,9.5,1016.4,0,ENE,0.8
2016,3,22,7,172,10.3,1017.6,0,ENE,1.4
2016,3,22,8,136,12.1,1018.6,0,E,1.8
2016,3,22,9,122,12.9,1019.3,0,ESE,1.9
2016,3,22,10,107,13.6,1019.7,0,SSE,1.4
2016,3,22,11,104,14,1019.5,0,SSW,1.9
2016,3,22,12,97,14.5,1019.2,0,S,1.4
2016,3,22,13,97,14.7,1018.8,0,SW,2.2
2016,3,22,14,94,14.8,1018.1,0,SW,2
2016,3,22,15,93,14.6,1017.7,0,SW,2.8
2016,3,22,16,87,14.6,1017.3,0,SW,3.4
2016,3,22,17,65,14.1,1017.4,0,SW,3.5
2016,3,22,18,52,13.7,1017.5,0,SW,2.8
2016,3,22,19,50,13.2,1018.4,0,SW,4.1
2016,3,22,20,51,12.7,1019.5,0,SW,3.2
2016,3,22,21,58,12.1,1020.7,0,SE,1.6
2016,3,22,22,71,10.2,1022,0,SE,2.4
2016,3,22,23,80,9.2,1023.1,0,E,1.6
2016,3,23,0,89,7.8,1024,0,E,1.4
2016,3,23,1,97,7.3,1024.8,0,ENE,2
2016,3,23,2,67,5.5,1025.5,0,E,1.1
2016,3,23,3,44,4.9,1025.8,0,E,0.9
2016,3,23,4,25,4.9,1026.3,0,ESE,1
2016,3,23,5,15,6.3,1027.1,0,NE,2.1
2016,3,23,6,8,6,1027.7,0,ENE,2.4
2016,3,23,7,6,6.4,1028.2,0,NE,3.2
2016,3,23,8,10,8.2,1029,0,NE,3.1
2016,3,23,9,11,9.1,1029.4,0,ENE,3.7
2016,3,23,10,8,10,1029.4,0,NNE,2.2
2016,3,23,11,6,11.1,1028.8,0,NNE,1.7
2016,3,23,12,13,11.8,1028.1,0,NNW,2.3
2016,3,23,13,8,12.7,1027.2,0,NNE,1.9
2016,3,23,14,8,13.2,1026.2,0,NE,3.1
2016,3,23,15,7,13.3,1025.7,0,ENE,3.1
2016,3,23,16,6,13.9,1025.1,0,ENE,3.2
2016,3,23,17,8,13.6,1025.2,0,NE,2.4
2016,3,23,18,,12.3,1025.6,0,ENE,2.7
2016,3,23,19,5,10.8,1026.4,0,ENE,2.3
2016,3,23,20,9,9.6,1027.6,0,E,1.6
2016,3,23,21,11,7.6,1028.6,0,ENE,1.2
2016,3,23,22,9,8.1,1029.3,0,ENE,2.3
2016,3,23,23,17,8.3,1029.8,0,ENE,3
2016,3,24,0,25,7.7,1030,0,NE,2.2
2016,3,24,1,16,6.1,1030.1,0,E,1
2016,3,24,2,13,5.5,1030.2,0,NE,1.3
2016,3,24,3,9,5.7,1029.9,0,NNE,0.5
2016,3,24,4,7,4.7,1029.5,0,NNW,1.1
2016,3,24,5,9,2,1029.4,0,SE,1.3
2016,3,24,6,10,0.8,1029.7,0,NE,0
2016,3,24,7,10,2.1,1030.1,0,ESE,0.8
2016,3,24,8,6,7.7,1030.2,0,NNW,1.6
2016,3,24,9,15,9.5,1030.2,0,NNE,2.1
2016,3,24,10,7,9.8,1029.8,0,NNW,2.5
2016,3,24,11,,10.3,1029,0,NNW,3
2016,3,24,12,,11.4,1027.8,0,NNE,2.7
2016,3,24,13,14,12,1026.8,0,NW,1.7
2016,3,24,14,10,13.1,1025.6,0,NE,2.6
2016,3,24,15,17,13.7,1024.6,0,NW,2.2
2016,3,24,16,12,13.8,1024,0,NE,2.3
2016,3,24,17,11,13.6,1023.7,0,SSW,1.5
2016,3,24,18,15,12.4,1024,0,E,2.2
2016,3,24,19,15,9.9,1024.5,0,ESE,1.3
2016,3,24,20,21,9.6,1025.4,0,S,1.1
2016,3,24,21,18,10.7,1025.7,0,SSW,1.8
2016,3,24,22,36,9.8,1025.9,0,W,2.1
2016,3,24,23,16,9.9,1026.1,0,N,2.3
2016,3,25,0,10,8.2,1026.2,0,NE,1.6
2016,3,25,1,3,7.4,1026.1,0,NE,1.2
2016,3,25,2,13,6.6,1025.8,0,NE,1.6
2016,3,25,3,8,5,1025.7,0,NNE,0.7
2016,3,25,4,13,2.6,1025.7,0,E,0.5
2016,3,25,5,16,1.3,1025.6,0,ENE,0.8
2016,3,25,6,12,0.5,1025.7,0,NE,0.2
2016,3,25,7,17,1.9,1026,0,E,0.9
2016,3,25,8,15,6.9,1026.5,0,NNE,1.8
2016,3,25,9,14,8.4,1026.7,0,NNE,2.2
2016,3,25,10,13,10.4,1026.5,0,N,2.1
2016,3,25,11,13,11.7,1025.9,0,E,2.1
2016,3,25,12,18,12.3,1025.2,0,N,1.9
2016,3,25,13,19,12.7,1024.3,0,N,2.3
2016,3,25,14,19,12.9,1023.2,0,E,2.5
2016,3,25,15,9,13.8,1022.2,0,WNW,2.5
2016,3,25,16,15,14.1,1021.5,0,S,1.3
2016,3,25,17,16,14.2,1021,0,E,1.6
2016,3,25,18,15,13.3,1020.9,0,ESE,1.8
2016,3,25,19,13,10.7,1021.2,0,SE,0.7
2016,3,25,20,23,11.8,1022.1,0,SW,2.4
2016,3,25,21,28,10.1,1022.6,0,SSW,1.1
2016,3,25,22,30,11,1022.7,0,WSW,2.6
2016,3,25,23,39,9.6,1022.6,0,W,1.6
2016,3,26,0,20,8.2,1022.6,0,WNW,1.1
2016,3,26,1,12,9.8,1022.6,0,WNW,2.2
2016,3,26,2,14,9.8,1022.4,0,NW,2.4
2016,3,26,3,9,9.3,1022.2,0,NW,2.2
2016,3,26,4,9,8.9,1021.8,0,NW,1.9
2016,3,26,5,8,8.9,1021.9,0,NW,2.2
2016,3,26,6,8,8.6,1021.9,0,WNW,2.3
2016,3,26,7,8,9.3,1022.5,0,NW,2.5
2016,3,26,8,10,10.7,1022.6,0,NW,2.8
2016,3,26,9,11,12.2,1022.7,0,NW,3.1
2016,3,26,10,7,13.4,1022.5,0,NNW,3.6
2016,3,26,11,6,14.8,1021.9,0,N,3.4
2016,3,26,12,9,15.5,1021,0,NNE,2.7
2016,3,26,13,15,16.9,1019.9,0,N,2.8
2016,3,26,14,14,17.8,1018.6,0,WNW,2.9
2016,3,26,15,13,19,1017.7,0,WNW,3.8
2016,3,26,16,12,19.4,1016.8,0,NW,3
2016,3,26,17,10,19.5,1016.5,0,N,2.7
2016,3,26,18,15,19,1016.5,0,NW,3.2
2016,3,26,19,13,15.9,1016.7,0,E,0.8
2016,3,26,20,12,16.9,1017.4,0,NW,2.3
2016,3,26,21,7,16.1,1017.9,0,WNW,2.4
2016,3,26,22,10,15.2,1018.1,0,WNW,2.4
2016,3,26,23,6,14.9,1018,0,NW,2.4
2016,3,27,0,7,14.5,1017.8,0,NW,2.4
2016,3,27,1,5,12.9,1017.7,0,WNW,1.3
2016,3,27,2,7,12.6,1017.5,0,WNW,1.6
2016,3,27,3,7,12.3,1017,0,NW,1.8
2016,3,27,4,8,11.7,1016.8,0,NW,1.2
2016,3,27,5,8,11.2,1016.7,0,NW,1.2
2016,3,27,6,7,12.1,1016.6,0,NNW,2.1
2016,3,27,7,20,11.6,1016.8,0,N,0.9
2016,3,27,8,9,14.4,1017,0,NNW,2.1
2016,3,27,9,11,15.9,1017,0,N,2.1
2016,3,27,10,9,17.6,1016.9,0,WNW,3.7
2016,3,27,11,4,19.2,1016.1,0,N,2.9
2016,3,27,12,14,20.3,1015,0,N,2.1
2016,3,27,13,4,20.5,1013.9,0,N,2.2
2016,3,27,14,7,21.2,1012.6,0,WNW,3.5
2016,3,27,15,3,21.7,1011.5,0,SW,2.9
2016,3,27,16,16,21.9,1010.7,0,WSW,2.9
2016,3,27,17,12,21.3,1010.4,0,SW,3.3
2016,3,27,18,15,20.2,1010.5,0,SSW,3.3
2016,3,27,19,13,19.1,1010.8,0,SSW,2.9
2016,3,27,20,21,18.3,1011.2,0,SSW,2.8
2016,3,27,21,31,17.6,1011.4,0,WSW,2.9
2016,3,27,22,37,17.1,1011.1,0,WSW,2.7
2016,3,27,23,39,16.6,1010.7,0,WSW,3.3
2016,3,28,0,45,16,1010.2,0,SW,2.9
2016,3,28,1,59,14.9,1009.7,0,SSW,2.4
2016,3,28,2,61,13,1009.3,0,W,1.4
2016,3,28,3,63,13.2,1008.6,0,W,1.8
2016,3,28,4,64,10,1008.5,0,NW,0.4
2016,3,28,5,61,7.7,1008,0,E,0.9
2016,3,28,6,58,7.9,1007.7,0,NE,1.1
2016,3,28,7,64,8.8,1008.2,0,NE,1.3
2016,3,28,8,70,10.3,1008.1,0,NE,1.1
2016,3,28,9,88,13.4,1008.3,0,ENE,0.8
2016,3,28,10,101,15.7,1007.7,0,NE,0.9
2016,3,28,11,108,17.1,1007.1,0,WNW,1
2016,3,28,12,109,18.4,1006.3,0,E,1
2016,3,28,13,108,19.2,1005.5,0,ESE,1.2
2016,3,28,14,116,20.1,1004.6,0,SE,1.1
2016,3,28,15,129,21.3,1003.9,0,SW,1.6
2016,3,28,16,117,22,1003.5,0,SSW,2.1
2016,3,28,17,103,22,1003.7,0,SW,2.4
2016,3,28,18,87,21.8,1004.2,0,W,1.7
2016,3,28,19,75,21.1,1004.9,0,W,2.8
2016,3,28,20,64,21.2,1006.4,0,NW,5.2
2016,3,28,21,53,19,1008.5,0,NW,4.3
2016,3,28,22,23,17.4,1010,0,NW,4.9
2016,3,28,23,16,16.2,1011.2,0,NNW,4.6
2016,3,29,0,15,15.2,1011.4,0,NNW,5.6
2016,3,29,1,8,14.6,1012.6,0,NNW,3.5
2016,3,29,2,3,13.9,1012.7,0,NNW,2.5
2016,3,29,3,3,12.1,1012.2,0,NNE,0.9
2016,3,29,4,3,11.4,1012.1,0,NNW,0.8
2016,3,29,5,4,9.4,1012.4,0,W,0.6
2016,3,29,6,9,8.1,1012.7,0,W,0.7
2016,3,29,7,9,8.4,1013.8,0,ESE,0.9
2016,3,29,8,12,14.4,1014.4,0,SE,0.9
2016,3,29,9,10,15.7,1014.6,0,WNW,0.8
2016,3,29,10,13,17.2,1014.2,0,WSW,1.9
2016,3,29,11,13,18.1,1013.2,0,SW,4.2
2016,3,29,12,14,19.3,1012,0,SW,3.1
2016,3,29,13,12,20.3,1011.1,0,WSW,3.3
2016,3,29,14,20,21.6,1009.8,0,SW,2.3
2016,3,29,15,14,22.4,1008.8,0,W,3.1
2016,3,29,16,17,22.3,1008.4,0,SW,3.3
2016,3,29,17,25,22,1008.2,0,SW,2.9
2016,3,29,18,26,21.1,1008.5,0,SW,3.5
2016,3,29,19,30,20.1,1009.2,0,WSW,3.4
2016,3,29,20,37,19.4,1010.1,0,WSW,3.2
2016,3,29,21,44,19,1010.7,0,WSW,3.5
2016,3,29,22,46,17.7,1011.5,0,ENE,1.3
2016,3,29,23,42,15.7,1012.4,0,NE,1.7
2016,3,30,0,16,14.1,1012.9,0,NE,1.2
2016,3,30,1,9,13.2,1013.3,0,NE,1.3
2016,3,30,2,9,13.2,1013.8,0,ENE,2.2
2016,3,30,3,10,12.4,1014,0,NE,1.7
2016,3,30,4,11,12.6,1014,0,ENE,2.7
2016,3,30,5,9,12.4,1013.9,0,ENE,3
2016,3,30,6,10,10.4,1014.7,0,N,0.6
2016,3,30,7,12,12.1,1015.2,0,N,2.3
2016,3,30,8,8,13.3,1015.8,0,ENE,2.3
2016,3,30,9,6,15.2,1015.8,0,NE,2.1
2016,3,30,10,8,17,1015.6,0,S,1.1
2016,3,30,11,9,17.4,1014.7,0,W,2
2016,3,30,12,19,19.3,1013.5,0,WSW,3.1
2016,3,30,13,18,19.9,1012.4,0,SSE,2.4
2016,3,30,14,30,20.8,1011.1,0,SSW,3
2016,3,30,15,29,21.7,1009.9,0,S,3.3
2016,3,30,16,36,22,1008.9,0,S,2.9
2016,3,30,17,44,21.6,1008.4,0,S,2.5
2016,3,30,18,56,19.7,1008.5,0,SE,2.9
2016,3,30,19,49,17.7,1008.7,0,SE,2.7
2016,3,30,20,57,16.4,1009.2,0,SE,2.3
2016,3,30,21,67,15.2,1009.3,0,SE,2.2
2016,3,30,22,67,14,1009.2,0,SE,1.1
2016,3,30,23,70,12.7,1009.2,0,SE,0.4
2016,3,31,0,80,10.9,1008.8,0,ENE,0.5
2016,3,31,1,96,9.3,1008.4,0,ENE,1.2
2016,3,31,2,107,9,1007.7,0,E,0.9
2016,3,31,3,106,8.6,1007.1,0,NNE,1.1
2016,3,31,4,114,8,1006.5,0,NNE,1
2016,3,31,5,123,7.7,1005.9,0,NE,1.6
2016,3,31,6,129,7,1005.7,0,ESE,0.9
2016,3,31,7,120,8.9,1005.9,0,NNE,1.4
2016,3,31,8,117,10.8,1005.8,0,ENE,1.9
2016,3,31,9,153,12.8,1005.7,0,ESE,1.6
2016,3,31,10,169,14.5,1005.5,0,ESE,0.8
2016,3,31,11,183,15.7,1005.1,0,SSE,0.9
2016,3,31,12,207,17.9,1003.9,0,SE,2.3
2016,3,31,13,238,19.3,1002.5,0,SSW,2.5
2016,3,31,14,246,20.6,1001.4,0,S,3
2016,3,31,15,237,22.2,1000.2,0,S,3
2016,3,31,16,236,22.6,999.7,0,SW,3.1
2016,3,31,17,196,23,999,0,SSW,3.6
2016,3,31,18,162,22.6,998.7,0,SSW,1.6
2016,3,31,19,159,20.3,998.7,0,SSE,0.8
2016,3,31,20,193,19.3,999,0,S,1
2016,3,31,21,163,21.1,999.4,0,SSW,4.4
2016,3,31,22,71,20.4,998.8,0,SSW,3.4
2016,3,31,23,56,19.9,998.4,0,S,3.6
2016,4,1,0,53,19.5,999.1,0,SW,2.8
2016,4,1,1,59,18.6,998.8,0,SSW,1.7
2016,4,1,2,58,18.1,998.3,0,SSE,1.7
2016,4,1,3,65,17,999.3,0,NE,0.7
2016,4,1,4,60,16.4,998.6,0,SSE,1.1
